"anno,""skuespiller,skuespilleren,skuespillere,skuespillerer,skuespillerne"""
1810,0.0009014117575537781
1811,0.0010925440557242063
1812,0.0009068455679201753
1813
1814
1815,0.001244086700402151
1816,0.0009472086192539958
1817,0.0008637558095883538
1818,0.0007284414121856593
1819,0.0004209564359838154
1820,0.0005524096534011863
1821,0.00019916668658333532
1822,0.0007692318134368507
1823,0.0005207585195008877
1824,0.0004150006783664935
1825,0.0008510036414152367
1826,0.00041989844385636706
1827,0.0008039147432336507
1828,0.002884983660049443
1829,0.0010141604976598247
1830,0.0010344269457266606
1831,0.0018166845869624852
1832,0.0016957119683600097
1833,0.0033744131455399062
1834,0.001949953750392737
1835,0.0023686956292129292
1836,0.0017537617784183699
1837,0.0023204258473641455
1838,0.0018396558728574805
1839,0.0025844575398951282
1840,0.0026004306184157122
1841,0.0025834659957969684
1842,0.001858354828531923
1843,0.0030237730197804763
1844,0.0020207179375288232
1845,0.0016283336739612536
1846,0.0018158572207975078
1847,0.0016148811037379114
1848,0.001174727224933364
1849,0.0006244364461073881
1850,0.0016978605480693848
1851,0.0009635950231387716
1852,0.0016122397077997558
1853,0.0011300891744445798
1854,0.0006233729964791893
1855,0.0012503693967653347
1856,0.0014216402072345239
1857,0.0013666006700805652
1858,0.00123348468311325
1859,0.0005048982705719538
1860,0.001516730868620393
1861,0.0024906260544391556
1862,0.0011966106004741568
1863,0.0016178350131853553
1864,0.00013246717463412567
1865
1866,0.0003379348799486339
1867
1868,0.001494986708489305
1869,0.0018124324150051976
1870,0.0012675974211998062
1871,0.0023495788346752705
1872,0.002147380453338249
1873,0.002152549876295054
1874,0.0012394867063746018
1875,0.000778699396042771
1876,0.0004123529685089055
1877,0.0010021573225935474
1878,0.0009987232231522202
1879,0.0006790513690100007
1880,0.0008713771514628636
1881,0.0004145954170622598
1882,0.00048772908460915134
1883,0.0005694762117257886
1884,0.0009174845240789155
1885,0.0007650010827707633
1886,0.00041232252813743907
1887,0.00036364474496711663
1888,0.0007413692265871479
1889,0.0006403406196740588
1890,0.0004845079952817227
1891,0.000199961495414443
1892,0.0001747049669870007
1893,0.00017996184616045135
1894,0.0002011854136143219
1895,0.00021079311869057869
1896,0.0002061867411714274
1897,0.00044933085590583845
1898,0.00030204015747680607
1899,0.0003368128979831725
1900,0.0003811252594625512
1901,0.0007558515850684402
1902,0.0006449951734359434
1903,0.000515784596502243
1904,0.00047669395363213874
1905,0.0003787509362249705
1906,0.0005499612759338238
1907,0.0005688022069525629
1908,0.00033766292236003874
1909,0.0005229358909502591
1910,0.000519015182018186
1911,0.0005876960228800118
1912,0.0013110464080053252
1913,0.001983560017026784
1914,0.001284706818695931
1915,0.0012149015353725447
1916,0.0016281049895131808
1917,0.0016187891993752895
1918,0.001307617249816847
1919,0.001429194721035102
1920,0.0013123909320988017
1921,0.001582567569434857
1922,0.0017014814250202602
1923,0.0014387156232200133
1924,0.0015333072139190437
1925,0.001354578806060299
1926,0.0015916220659879347
1927,0.0019547819765658105
1928,0.001983770140474914
1929,0.0018204050071412938
1930,0.0018081157716829917
1931,0.0017139650450187682
1932,0.0023926300410310785
1933,0.0022070506826230014
1934,0.002502776434501255
1935,0.0025132598498830323
1936,0.0020149120907536305
1937,0.002772848996461918
1938,0.0027967549541586373
1939,0.002816256050350522
1940,0.002583948739548532
1941,0.0021359969478976946
1942,0.002384939082615373
1943,0.002328765416680185
1944,0.002315693116210167
1945,0.001951230497002218
1946,0.0024895402791806744
1947,0.0019964107035175356
1948,0.0021588577383553167
1949,0.0023533850931049282
1950,0.002383446125733202
1951,0.0017833971128719138
1952,0.002064837417987171
1953,0.002263184594221747
1954,0.002470637609204888
1955,0.002518763613325258
1956,0.0023092543725184204
1957,0.0023416143847198685
1958,0.0024469001515933443
1959,0.0024535400711978737
1960,0.0025207220751523704
1961,0.0022030960692576607
1962,0.002059527469721676
1963,0.001983734538955984
1964,0.0021111472968934997
1965,0.001919412078042307
1966,0.0022892856658539742
1967,0.0021732669906638492
1968,0.0019899739682161196
1969,0.001931399359898829
1970,0.0019798845061472317
1971,0.0018927702405110733
1972,0.0020410352055724706
1973,0.0020007367176952105
1974,0.0016492794851628067
1975,0.0017371598356167352
1976,0.0018896125731668594
1977,0.0020626496241858356
1978,0.0019633924937327717
1979,0.0029804605432132212
1980,0.0020681720927788164
1981,0.0025262548677101185
1982,0.0025404718075385897
1983,0.0027739524394598974
1984,0.0027008884321371267
1985,0.002746730831884453
1986,0.0023026726470982074
1987,0.002719921816082471
1988,0.0032138618914284204
1989,0.0030559517511415365
1990,0.0027764028728014577
1991,0.0032167880140026397
1992,0.003506049341387863
1993,0.003482786161275596
1994,0.0034063388441917136
1995,0.0033389187576248758
1996,0.0033448467195827227
1997,0.003458004441268545
1998,0.0034784957612415983
1999,0.0033718893760668715
2000,0.0032676753533434602
2001,0.0032511128389776985
2002,0.0033402865613146636
2003,0.00370448405384678
2004,0.0037961675692718823
2005,0.0037180019567201925
2006,0.003954476375226918
2007,0.004777367010962521
2008,0.0037519414056972535
2009,0.003853078556523332
2010,0.003763618834655276
2011,0.004490329383539671
2012,0.0053741439860517225
2013,0.006017946876091324
