"anno,""arbeider,arbeideren,arbeidere,arbeiderer,arbeiderne"""
1810,0.013269619593756781
1811,0.01710165899470339
1812,0.01697428883542892
1813
1814,0.0039467653841290095
1815,0.0038877709387567217
1816,0.0018944172385079916
1817,0.0035879087475208546
1818,0.0030594539311797693
1819,0.0016838257439352616
1820,0.001912187261773337
1821,0.003236458656979199
1822,0.004434395159812434
1823,0.004426447415757546
1824,0.004405391816505854
1825,0.004959297082730172
1826,0.003779085994707304
1827,0.005466620253988824
1828,0.0036559706726488625
1829,0.004507379989599221
1830,0.00416813210483978
1831,0.004100516639143895
1832,0.0059848657706823875
1833,0.006602112676056337
1834,0.007085747431004594
1835,0.0058246613833104815
1836,0.009791836596169232
1837,0.009246545422072278
1838,0.010591958055846099
1839,0.011623565317618793
1840,0.008854358799894822
1841,0.012093293411359946
1842,0.014374921173643992
1843,0.012071832286662056
1844,0.007760548643515603
1845,0.009081091643245453
1846,0.010777230518239755
1847,0.010458277624207426
1848,0.010266094443982878
1849,0.00474571699041615
1850,0.012198758937759385
1851,0.012764659997875332
1852,0.01043275114143971
1853,0.009962628248393005
1854,0.00760515055704611
1855,0.009061816918492857
1856,0.005280377912585375
1857,0.010472623502352087
1858,0.009904156426174038
1859,0.006412208036263813
1860,0.00640818791992116
1861,0.008598589949849465
1862,0.006356993815018959
1863,0.0033127097889033463
1864,0.0018545404448777592
1865
1866,0.004308669719345082
1867,0.00021424240671350008
1868,0.008584614398232403
1869,0.008504490562716696
1870,0.006883053997114949
1871,0.009039905007987905
1872,0.011766867552002801
1873,0.010267472418787912
1874,0.007019408926626693
1875,0.0068262609393359795
1876,0.005129268632671751
1877,0.005225534610666354
1878,0.008398354376507306
1879,0.006696200999959729
1880,0.0075461261316683995
1881,0.0072107085281220475
1882,0.005403728588209327
1883,0.005383448454847788
1884,0.006787951908615101
1885,0.007407270099520757
1886,0.0064377290726525494
1887,0.0072461563151535735
1888,0.0076196281621456865
1889,0.009025341436757343
1890,0.009274867338250121
1891,0.005970850253075268
1892,0.005319587974379695
1893,0.005103203780407084
1894,0.004936331960131116
1895,0.003969937068672566
1896,0.005933596218155522
1897,0.007997505688557813
1898,0.006399785303914292
1899,0.008856831965365502
1900,0.009727190539276707
1901,0.010883808860069582
1902,0.01105930748598703
1903,0.009838271477084106
1904,0.0095589682280971
1905,0.008799353146249895
1906,0.010587302331921261
1907,0.01069924151305707
1908,0.008355933912025595
1909,0.00887005182118161
1910,0.007867638924714867
1911,0.01039976156077405
1912,0.01569682138920175
1913,0.017132257296763074
1914,0.018128105034544272
1915,0.017637018841097977
1916,0.016666598567037116
1917,0.016367538112220154
1918,0.01630782907651638
1919,0.019936665856456048
1920,0.021442933100468877
1921,0.02155559384686706
1922,0.0160757452669947
1923,0.013371487262457966
1924,0.01576496523451379
1925,0.015646421396843926
1926,0.018487552831925297
1927,0.019829727010983223
1928,0.01910384848882167
1929,0.01812276829771581
1930,0.02179988652271823
1931,0.019795749426059977
1932,0.01912371289282776
1933,0.019853087449124892
1934,0.01964251044669078
1935,0.01877552946677324
1936,0.018145264575854025
1937,0.018708868205334028
1938,0.019870737292527106
1939,0.017338526720354564
1940,0.018325851792519426
1941,0.020872717649953142
1942,0.01985435749824431
1943,0.023382301532508136
1944,0.018998741844839784
1945,0.018190633847440532
1946,0.019100921548839474
1947,0.02119747443850168
1948,0.02166091024592074
1949,0.023852798269378618
1950,0.02457835519427798
1951,0.023776259782365396
1952,0.022782837306368455
1953,0.024394574405039456
1954,0.022303603064537072
1955,0.021441124879487718
1956,0.023483501011727956
1957,0.01937405144293815
1958,0.017550495019513074
1959,0.016880904688606892
1960,0.016162276834800492
1961,0.017431406247329057
1962,0.016493968637978477
1963,0.017932119509515485
1964,0.015439733962355448
1965,0.01483930596084186
1966,0.015903329679768863
1967,0.015265418747928697
1968,0.01591687902036564
1969,0.016254117233174773
1970,0.018451085692343598
1971,0.015709654194886208
1972,0.014605874712766108
1973,0.015282695738663525
1974,0.016533872095714344
1975,0.016141794275943408
1976,0.01632321813981912
1977,0.017142976543703697
1978,0.01734297780627186
1979,0.015229455386812307
1980,0.01687051725873951
1981,0.015819135237889765
1982,0.014641511501429626
1983,0.013831877504621459
1984,0.013476254520502039
1985,0.013443995986277803
1986,0.013157794769837874
1987,0.012446205000568936
1988,0.011593107588141797
1989,0.010261889846179897
1990,0.009983013397509493
1991,0.010097545442538085
1992,0.009427244013833517
1993,0.00923029346313676
1994,0.008826376700620043
1995,0.008389704508205876
1996,0.008754691794672953
1997,0.009117530557652727
1998,0.009222885241293489
1999,0.008705744765404031
2000,0.008089700372717301
2001,0.007751099086517158
2002,0.007232991564578531
2003,0.0072405581286627985
2004,0.0076345343148580425
2005,0.0074330545227084144
2006,0.007876749692934244
2007,0.008436562505986829
2008,0.007421470586491931
2009,0.007029700107584125
2010,0.0075057505361450505
2011,0.007800576479691813
2012,0.008969743173046255
2013,0.008314697294412117
